bat_id,datalogger,download_date,date,time,channel,BPM,antenna,power,skin_temp,time_of_day,sex,repro,age,species
150.456,8323,8/21/2014,8/13/2014,15:41:14,11,30.8,AH0,255,32.9110112,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,15:41:16,11,30.8,AH0,255,32.9110112,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,15:41:18,11,30.8,AH0,255,32.9110112,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,15:41:20,11,30.8,AH0,255,32.9110112,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,15:41:58,11,30.8,AH0,255,32.9110112,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,15:42:00,11,30.8,AH0,255,32.9110112,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,15:42:02,11,30.9,AH0,255,33.0821059,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,15:42:04,11,31,AH0,254,33.2507,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,15:42:06,11,31.1,AH0,254,33.4168121,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,15:42:29,11,31.2,AH0,255,33.5804608,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,15:42:31,11,31.2,AH0,255,33.5804608,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,15:42:33,11,31.2,AH0,255,33.5804608,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,15:42:35,11,31.2,AH0,255,33.5804608,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,15:42:58,11,31.2,AH0,255,33.5804608,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,15:43:00,11,31.2,AH0,255,33.5804608,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,15:43:02,11,31.2,AH0,255,33.5804608,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,15:43:04,11,31.2,AH0,255,33.5804608,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,15:43:06,11,31.2,AH0,255,33.5804608,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,15:43:29,11,31.1,AH0,255,33.4168121,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,15:43:31,11,31.1,AH0,255,33.4168121,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,15:43:33,11,31.1,AH0,255,33.4168121,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,15:43:35,11,31.1,AH0,255,33.4168121,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,15:44:00,11,31.1,AH0,255,33.4168121,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,15:44:02,11,31.1,AH0,255,33.4168121,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,15:44:04,11,31.1,AH0,255,33.4168121,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,15:44:06,11,31.2,AH0,255,33.5804608,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,15:44:29,11,31.2,AH0,255,33.5804608,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,15:44:31,11,31.3,AH0,255,33.7416647,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,15:44:33,11,31.3,AH0,255,33.7416647,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,15:44:35,11,31.3,AH0,255,33.7416647,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,15:44:59,11,31.3,AH0,255,33.7416647,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,15:45:01,11,31.3,AH0,255,33.7416647,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,15:45:03,11,31.3,AH0,255,33.7416647,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,15:45:05,11,31.3,AH0,255,33.7416647,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,15:45:28,11,31.2,AH0,255,33.5804608,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,15:45:30,11,31.1,AH0,255,33.4168121,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,15:45:32,11,31.1,AH0,255,33.4168121,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,15:45:34,11,31.1,AH0,255,33.4168121,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,15:45:36,11,31.2,AH0,255,33.5804608,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,15:45:59,11,30.9,AH0,255,33.0821059,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,15:46:01,11,30.9,AH0,255,33.0821059,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,15:46:03,11,30.9,AH0,255,33.0821059,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,15:46:05,11,30.9,AH0,255,33.0821059,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,15:46:28,11,30.8,AH0,255,32.9110112,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,15:46:30,11,30.8,AH0,255,32.9110112,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,15:46:32,11,30.8,AH0,255,32.9110112,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,15:46:34,11,30.8,AH0,255,32.9110112,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,15:47:00,11,30.7,AH0,255,32.7373973,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,15:47:02,11,30.7,AH0,255,32.7373973,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,15:47:04,11,30.7,AH0,255,32.7373973,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,15:47:06,11,30.7,AH0,255,32.7373973,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,15:47:29,11,30.6,AH0,255,32.5612456,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,15:47:31,11,30.6,AH0,255,32.5612456,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,15:47:33,11,30.6,AH0,255,32.5612456,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,15:47:35,11,30.6,AH0,255,32.5612456,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,15:47:59,11,30.7,AH0,255,32.7373973,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,15:48:01,11,30.7,AH0,255,32.7373973,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,15:48:02,11,30.7,AH0,255,32.7373973,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,15:48:04,11,30.7,AH0,255,32.7373973,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,15:48:30,11,30.8,AH0,255,32.9110112,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,15:48:32,11,30.9,AH0,255,33.0821059,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,15:48:34,11,30.8,AH0,255,32.9110112,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,15:48:36,11,30.9,AH0,255,33.0821059,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,15:48:59,11,31.1,AH0,255,33.4168121,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,15:49:01,11,31.1,AH0,255,33.4168121,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,15:49:03,11,31.1,AH0,255,33.4168121,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,15:49:05,11,31.2,AH0,255,33.5804608,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,15:49:30,11,31.3,AH0,255,33.7416647,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,15:49:32,11,31.3,AH0,255,33.7416647,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,15:49:33,11,31.3,AH0,255,33.7416647,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,15:49:35,11,31.3,AH0,255,33.7416647,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,15:49:58,11,31.3,AH0,255,33.7416647,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,15:50:00,11,31.4,AH0,255,33.9004424,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,15:50:02,11,31.4,AH0,255,33.9004424,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,15:50:04,11,31.4,AH0,255,33.9004424,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,15:50:06,11,31.4,AH0,255,33.9004424,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,15:50:29,11,31.6,AH0,255,34.2107936,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,15:50:31,11,31.6,AH0,255,34.2107936,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,15:50:33,11,31.6,AH0,255,34.2107936,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,15:50:35,11,31.6,AH0,255,34.2107936,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,15:50:59,11,31.7,AH0,255,34.3624043,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,15:51:01,11,31.7,AH0,255,34.3624043,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,15:51:03,11,31.7,AH0,255,34.3624043,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,15:51:05,11,31.7,AH0,255,34.3624043,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,15:51:29,11,31.8,AH0,255,34.5116632,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,15:51:31,11,31.8,AH0,255,34.5116632,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,15:51:33,11,31.7,AH0,255,34.3624043,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,15:51:35,11,31.7,AH0,255,34.3624043,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,15:52:00,11,31.8,AH0,255,34.5116632,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,15:52:02,11,31.8,AH0,255,34.5116632,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,15:52:03,11,31.9,AH0,255,34.6585889,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,15:52:05,11,31.9,AH0,255,34.6585889,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,15:52:30,11,31.9,AH0,255,34.6585889,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,15:52:32,11,31.9,AH0,255,34.6585889,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,15:52:33,11,31.9,AH0,255,34.6585889,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,15:52:35,11,31.9,AH0,255,34.6585889,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,15:53:00,11,32.1,AH0,255,34.9455151,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,15:53:02,11,32.1,AH0,255,34.9455151,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,15:53:03,11,32.1,AH0,255,34.9455151,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,15:53:05,11,32.1,AH0,255,34.9455151,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,15:53:30,11,32.2,AH0,255,35.0855528,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,15:53:31,11,32.2,AH0,255,35.0855528,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,15:53:33,11,32.2,AH0,255,35.0855528,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,15:53:35,11,32.2,AH0,255,35.0855528,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,15:53:59,11,32.3,AH0,255,35.2233317,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,15:54:01,11,32.3,AH0,255,35.2233317,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,15:54:03,11,32.3,AH0,255,35.2233317,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,15:54:05,11,32.3,AH0,255,35.2233317,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,15:54:29,11,32.3,AH0,255,35.2233317,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,15:54:31,11,32.3,AH0,255,35.2233317,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,15:54:33,11,32.3,AH0,255,35.2233317,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,15:54:35,11,32.3,AH0,255,35.2233317,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,15:54:59,11,32.3,AH0,255,35.2233317,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,15:55:01,11,32.3,AH0,255,35.2233317,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,15:55:03,11,32.3,AH0,255,35.2233317,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,15:55:04,11,32.3,AH0,255,35.2233317,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,15:55:29,11,32.2,AH0,255,35.0855528,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,15:55:31,11,32.2,AH0,255,35.0855528,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,15:55:32,11,32.2,AH0,255,35.0855528,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,15:55:34,11,32.2,AH0,255,35.0855528,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,15:55:58,11,32.1,AH0,255,34.9455151,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,15:56:00,11,32.1,AH0,255,34.9455151,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,15:56:02,11,32.1,AH0,255,34.9455151,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,15:56:04,11,32.1,AH0,255,34.9455151,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,15:56:06,11,32.1,AH0,255,34.9455151,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,15:56:28,11,32.2,AH0,255,35.0855528,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,15:56:30,11,32.1,AH0,255,34.9455151,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,15:56:32,11,32.2,AH0,255,35.0855528,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,15:56:34,11,32.1,AH0,255,34.9455151,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,15:56:36,11,32.2,AH0,255,35.0855528,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,15:56:58,11,32.2,AH0,255,35.0855528,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,15:57:00,11,32.2,AH0,255,35.0855528,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,15:57:02,11,32.2,AH0,255,35.0855528,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,15:57:04,11,32.2,AH0,255,35.0855528,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,15:57:06,11,32.2,AH0,255,35.0855528,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,15:57:28,11,32.1,AH0,255,34.9455151,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,15:57:30,11,32.1,AH0,255,34.9455151,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,15:57:32,11,32.1,AH0,255,34.9455151,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,15:57:34,11,32.1,AH0,255,34.9455151,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,15:57:36,11,32.1,AH0,255,34.9455151,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,15:57:58,11,32,AH0,255,34.8032,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,15:58:00,11,32,AH0,255,34.8032,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,15:58:02,11,32,AH0,255,34.8032,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,15:58:04,11,32,AH0,255,34.8032,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,15:58:06,11,32,AH0,255,34.8032,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,15:58:28,11,31.9,AH0,255,34.6585889,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,15:58:30,11,31.8,AH0,255,34.5116632,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,15:58:32,11,31.8,AH0,255,34.5116632,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,15:58:34,11,31.8,AH0,255,34.5116632,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,15:58:36,11,31.8,AH0,255,34.5116632,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,15:58:58,11,31.8,AH0,255,34.5116632,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,15:59:00,11,31.8,AH0,255,34.5116632,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,15:59:02,11,31.8,AH0,255,34.5116632,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,15:59:04,11,31.8,AH0,255,34.5116632,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,15:59:06,11,31.7,AH0,255,34.3624043,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,15:59:29,11,31.7,AH0,255,34.3624043,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,15:59:30,11,31.7,AH0,255,34.3624043,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,15:59:32,11,31.7,AH0,255,34.3624043,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,15:59:34,11,31.7,AH0,255,34.3624043,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,15:59:59,11,31.6,AH0,255,34.2107936,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,16:00:01,11,31.6,AH0,255,34.2107936,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,16:00:03,11,31.6,AH0,255,34.2107936,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,16:00:05,11,31.6,AH0,255,34.2107936,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,16:00:29,11,31.5,AH0,255,34.0568125,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,16:00:31,11,31.5,AH0,255,34.0568125,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,16:00:33,11,31.5,AH0,255,34.0568125,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,16:00:35,11,31.5,AH0,255,34.0568125,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,16:00:58,11,31.4,AH0,255,33.9004424,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,16:01:00,11,31.4,AH0,255,33.9004424,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,16:01:02,11,31.4,AH0,255,33.9004424,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,16:01:04,11,31.4,AH0,255,33.9004424,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,16:01:06,11,31.4,AH0,255,33.9004424,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,16:01:28,11,31.4,AH0,255,33.9004424,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,16:01:30,11,31.4,AH0,255,33.9004424,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,16:01:32,11,31.4,AH0,255,33.9004424,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,16:01:34,11,31.4,AH0,255,33.9004424,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,16:01:59,11,31.3,AH0,255,33.7416647,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,16:02:01,11,31.3,AH0,255,33.7416647,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,16:02:03,11,31.3,AH0,255,33.7416647,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,16:02:05,11,31.3,AH0,255,33.7416647,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,16:02:28,11,31.6,AH0,255,34.2107936,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,16:02:30,11,31.3,AH0,255,33.7416647,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,16:02:32,11,31.3,AH0,255,33.7416647,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,16:02:34,11,31.4,AH0,255,33.9004424,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,16:02:35,11,31.3,AH0,255,33.7416647,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,16:02:58,11,31.4,AH0,255,33.9004424,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,16:03:00,11,31.4,AH0,255,33.9004424,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,16:03:02,11,31.4,AH0,255,33.9004424,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,16:03:04,11,31.4,AH0,255,33.9004424,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,16:03:29,11,31.5,AH0,255,34.0568125,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,16:03:31,11,31.6,AH0,255,34.2107936,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,16:03:33,11,31.6,AH0,255,34.2107936,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,16:03:35,11,31.6,AH0,255,34.2107936,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,16:03:59,11,31.8,AH0,255,34.5116632,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,16:04:01,11,31.8,AH0,255,34.5116632,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,16:04:03,11,31.8,AH0,255,34.5116632,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,16:04:05,11,31.8,AH0,255,34.5116632,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,16:04:29,11,31.9,AH0,255,34.6585889,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,16:04:31,11,31.9,AH0,255,34.6585889,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,16:04:33,11,31.9,AH0,255,34.6585889,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,16:04:35,11,31.9,AH0,255,34.6585889,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,16:04:59,11,32.1,AH0,255,34.9455151,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,16:05:01,11,32.1,AH0,255,34.9455151,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,16:05:03,11,32.1,AH0,255,34.9455151,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,16:05:05,11,32.1,AH0,255,34.9455151,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,16:05:29,11,32.2,AH0,255,35.0855528,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,16:05:31,11,32.2,AH0,255,35.0855528,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,16:05:33,11,32.2,AH0,255,35.0855528,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,16:05:35,11,32.2,AH0,255,35.0855528,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,16:05:59,11,32.3,AH0,255,35.2233317,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,16:06:01,11,32.3,AH0,255,35.2233317,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,16:06:03,11,32.3,AH0,255,35.2233317,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,16:06:05,11,32.3,AH0,255,35.2233317,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,16:06:29,11,32.4,AH0,255,35.3588704,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,16:06:31,11,32.4,AH0,255,35.3588704,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,16:06:33,11,32.4,AH0,255,35.3588704,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,16:06:34,11,32.4,AH0,255,35.3588704,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,16:06:58,11,32.4,AH0,255,35.3588704,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,16:07:00,11,32.5,AH0,255,35.4921875,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,16:07:02,11,32.4,AH0,255,35.3588704,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,16:07:04,11,32.5,AH0,255,35.4921875,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,16:07:28,11,32.5,AH0,255,35.4921875,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,16:07:30,11,32.5,AH0,255,35.4921875,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,16:07:32,11,32.5,AH0,255,35.4921875,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,16:07:34,11,32.5,AH0,255,35.4921875,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,16:07:35,11,32.5,AH0,255,35.4921875,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,16:07:59,11,32.6,AH0,255,35.6233016,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,16:08:01,11,32.6,AH0,255,35.6233016,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,16:08:03,11,32.6,AH0,255,35.6233016,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,16:08:05,11,32.6,AH0,255,35.6233016,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,16:08:29,11,32.6,AH0,255,35.6233016,Day,F,NR,J,MYSE
150.456,8323,8/21/2014,8/13/2014,16:08:31,11,32.6,AH0,255,35.6233016,Day,F,NR,J,MYSE
