bat_id,datalogger,download_date,date,time,channel,BPM,antenna,power,skin_temp,time_of_day,sex,repro,age,species
150.189,8322,7/15/2014,7/11/2014,18:49:32,4,18.5,AH0,61,21.9298375,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,18:49:49,4,18.5,AH0,61,21.9298375,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,18:49:52,4,18.5,AH0,61,21.9298375,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,18:50:08,4,18.5,AH0,62,21.9298375,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,18:50:11,4,18.5,AH0,61,21.9298375,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,18:50:28,4,18.5,AH0,61,21.9298375,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,18:50:31,4,18.5,AH0,61,21.9298375,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,18:50:47,4,18.5,AH0,60,21.9298375,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,18:50:50,4,18.5,AH0,60,21.9298375,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,18:51:07,4,18.4,AH0,61,21.7114576,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,18:51:10,4,18.4,AH0,61,21.7114576,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,18:51:26,4,18.4,AH0,61,21.7114576,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,18:51:29,4,18.4,AH0,62,21.7114576,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,18:51:49,4,18.4,AH0,61,21.7114576,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,18:51:52,4,18.4,AH0,61,21.7114576,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,18:52:09,4,18.4,AH0,63,21.7114576,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,18:52:12,4,18.4,AH0,62,21.7114576,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,18:52:28,4,18.4,AH0,61,21.7114576,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,18:52:31,4,18.4,AH0,61,21.7114576,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,18:52:48,4,18.4,AH0,65,21.7114576,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,18:52:51,4,18.4,AH0,64,21.7114576,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,18:53:07,4,18.4,AH0,61,21.7114576,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,18:53:10,4,18.4,AH0,61,21.7114576,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,18:53:27,4,18.4,AH0,62,21.7114576,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,18:53:30,4,18.4,AH0,61,21.7114576,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,18:53:46,4,18.4,AH0,60,21.7114576,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,18:53:50,4,18.4,AH0,60,21.7114576,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,18:54:09,4,18.4,AH0,61,21.7114576,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,18:54:12,4,18.4,AH0,61,21.7114576,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,18:54:29,4,18.4,AH0,62,21.7114576,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,18:54:32,4,18.4,AH0,61,21.7114576,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,18:54:48,4,18.4,AH0,62,21.7114576,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,18:54:51,4,18.4,AH0,61,21.7114576,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,18:55:08,4,18.4,AH0,61,21.7114576,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,18:55:11,4,18.4,AH0,61,21.7114576,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,18:55:27,4,18.4,AH0,61,21.7114576,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,18:55:31,4,18.4,AH0,61,21.7114576,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,18:55:47,4,18.4,AH0,61,21.7114576,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,18:55:50,4,18.4,AH0,61,21.7114576,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,18:56:07,4,18.4,AH0,62,21.7114576,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,18:56:10,4,18.4,AH0,61,21.7114576,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,18:56:26,4,18.4,AH0,60,21.7114576,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,18:56:29,4,18.4,AH0,62,21.7114576,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,18:56:49,4,18.4,AH0,70,21.7114576,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,18:56:52,4,18.4,AH0,71,21.7114576,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,18:57:09,4,18.4,AH0,75,21.7114576,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,18:57:12,4,18.4,AH0,74,21.7114576,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,18:57:28,4,18.4,AH0,75,21.7114576,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,18:57:31,4,18.4,AH0,76,21.7114576,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,18:57:48,4,18.4,AH0,75,21.7114576,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,18:57:51,4,18.4,AH0,76,21.7114576,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,18:58:07,4,18.4,AH0,76,21.7114576,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,18:58:11,4,18.4,AH0,75,21.7114576,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,18:58:27,4,18.4,AH0,75,21.7114576,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,18:58:30,4,18.4,AH0,74,21.7114576,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,18:58:47,4,18.4,AH0,75,21.7114576,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,18:58:50,4,18.4,AH0,74,21.7114576,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,18:59:06,4,18.4,AH0,73,21.7114576,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,18:59:09,4,18.4,AH0,72,21.7114576,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,18:59:29,4,18.4,AH0,72,21.7114576,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,18:59:32,4,18.4,AH0,70,21.7114576,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,18:59:49,4,18.4,AH0,68,21.7114576,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,18:59:52,4,18.4,AH0,68,21.7114576,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,19:00:08,4,18.3,AH0,63,21.4916093,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,19:00:12,4,18.3,AH0,63,21.4916093,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,19:00:28,4,18.3,AH0,60,21.4916093,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,19:00:31,4,18.3,AH0,61,21.4916093,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,19:00:48,4,18.3,AH0,60,21.4916093,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,19:00:51,4,18.3,AH0,60,21.4916093,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,19:01:07,4,18.3,AH0,61,21.4916093,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,19:01:10,4,18.3,AH0,63,21.4916093,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,19:01:27,4,18.3,AH0,62,21.4916093,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,19:01:30,4,18.3,AH0,62,21.4916093,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,19:01:46,4,18.3,AH0,64,21.4916093,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,19:01:50,4,18.3,AH0,64,21.4916093,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,19:02:06,4,18.3,AH0,65,21.4916093,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,19:02:09,4,18.3,AH0,65,21.4916093,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,19:02:29,4,18.3,AH0,66,21.4916093,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,19:02:32,4,18.3,AH0,65,21.4916093,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,19:02:49,4,18.3,AH0,64,21.4916093,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,19:02:52,4,18.3,AH0,66,21.4916093,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,19:03:08,4,18.3,AH0,65,21.4916093,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,19:03:12,4,18.3,AH0,63,21.4916093,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,19:03:28,4,18.3,AH0,62,21.4916093,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,19:03:31,4,18.3,AH0,62,21.4916093,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,19:03:48,4,18.3,AH0,61,21.4916093,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,19:03:51,4,18.3,AH0,60,21.4916093,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,19:04:07,4,18.3,AH0,62,21.4916093,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,19:04:11,4,18.3,AH0,62,21.4916093,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,19:04:27,4,18.3,AH0,60,21.4916093,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,19:04:30,4,18.3,AH0,60,21.4916093,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,19:04:47,4,18.3,AH0,61,21.4916093,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,19:04:50,4,18.3,AH0,61,21.4916093,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,19:05:06,4,18.3,AH0,61,21.4916093,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,19:05:10,4,18.3,AH0,61,21.4916093,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,19:05:26,4,18.3,AH0,60,21.4916093,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,19:05:29,4,18.3,AH0,61,21.4916093,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,19:05:49,4,18.3,AH0,60,21.4916093,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,19:05:52,4,18.3,AH0,62,21.4916093,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,19:06:09,4,18.3,AH0,64,21.4916093,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,19:06:12,4,18.3,AH0,64,21.4916093,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,19:06:29,4,18.3,AH0,64,21.4916093,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,19:06:33,4,18.3,AH0,64,21.4916093,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,19:06:49,4,18.3,AH0,63,21.4916093,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,19:06:52,4,18.2,AH0,63,21.2702872,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,19:07:09,4,18.2,AH0,64,21.2702872,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,19:07:12,4,18.2,AH0,65,21.2702872,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,19:07:29,4,18.2,AH0,66,21.2702872,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,19:07:32,4,18.2,AH0,66,21.2702872,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,19:07:48,4,18.2,AH0,66,21.2702872,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,19:07:52,4,18.2,AH0,67,21.2702872,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,19:08:08,4,18.2,AH0,66,21.2702872,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,19:08:11,4,18.2,AH0,65,21.2702872,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,19:08:28,4,18.2,AH0,68,21.2702872,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,19:08:31,4,18.2,AH0,67,21.2702872,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,19:08:48,4,18.2,AH0,65,21.2702872,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,19:08:51,4,18.2,AH0,66,21.2702872,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,19:09:07,4,18.2,AH0,63,21.2702872,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,19:09:11,4,18.2,AH0,63,21.2702872,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,19:09:27,4,18.2,AH0,63,21.2702872,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,19:09:30,4,18.2,AH0,63,21.2702872,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,19:09:47,4,18.2,AH0,62,21.2702872,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,19:09:50,4,18.2,AH0,63,21.2702872,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,19:10:10,4,18.2,AH0,62,21.2702872,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,19:10:13,4,18.2,AH0,63,21.2702872,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,19:10:30,4,18.2,AH0,62,21.2702872,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,19:10:33,4,18.2,AH0,62,21.2702872,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,19:10:50,4,18.2,AH0,62,21.2702872,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,19:10:53,4,18.2,AH0,62,21.2702872,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,19:11:10,4,18.2,AH0,63,21.2702872,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,19:11:13,4,18.2,AH0,62,21.2702872,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,19:11:29,4,18.1,AH0,61,21.0474859,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,19:11:33,4,18.1,AH0,62,21.0474859,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,19:11:48,4,18.1,AH0,61,21.0474859,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,19:11:52,4,18.1,AH0,61,21.0474859,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,19:12:08,4,18.1,AH0,62,21.0474859,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,19:12:11,4,18.1,AH0,62,21.0474859,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,19:12:28,4,18.1,AH0,60,21.0474859,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,19:12:31,4,18.1,AH0,60,21.0474859,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,19:12:48,4,18.1,AH0,57,21.0474859,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,19:12:51,4,18.1,AH0,56,21.0474859,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,19:13:08,4,18.1,AH0,56,21.0474859,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,19:13:11,4,18.1,AH0,56,21.0474859,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,19:13:28,4,18.1,AH0,56,21.0474859,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,19:13:31,4,18.1,AH0,55,21.0474859,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,19:13:47,4,18.1,AH0,56,21.0474859,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,19:13:51,4,18.1,AH0,55,21.0474859,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,19:14:07,4,18.1,AH0,56,21.0474859,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,19:14:11,4,18.1,AH0,55,21.0474859,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,19:14:27,4,18.1,AH0,55,21.0474859,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,19:14:31,4,18.1,AH0,57,21.0474859,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,19:14:47,4,18.1,AH0,55,21.0474859,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,19:14:50,4,18.1,AH0,54,21.0474859,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,19:15:07,4,18.1,AH0,55,21.0474859,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,19:15:10,4,18.1,AH0,56,21.0474859,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,19:15:27,4,18.1,AH0,56,21.0474859,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,19:15:30,4,18.1,AH0,55,21.0474859,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,19:15:47,4,18.1,AH0,56,21.0474859,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,19:15:50,4,18.1,AH0,56,21.0474859,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,19:16:07,4,18.1,AH0,56,21.0474859,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,19:16:10,4,18.1,AH0,56,21.0474859,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,19:16:27,4,18.1,AH0,57,21.0474859,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,19:16:30,4,18.1,AH0,57,21.0474859,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,19:16:46,4,18.1,AH0,56,21.0474859,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,19:16:50,4,18.1,AH0,55,21.0474859,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,19:17:06,4,18.1,AH0,55,21.0474859,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,19:17:10,4,18.1,AH0,56,21.0474859,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,19:17:26,4,18.1,AH0,55,21.0474859,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,19:17:30,4,18.1,AH0,55,21.0474859,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,19:17:46,4,18.1,AH0,56,21.0474859,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,19:17:50,4,18.1,AH0,55,21.0474859,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,19:18:06,4,18.1,AH0,55,21.0474859,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,19:18:10,4,18.1,AH0,56,21.0474859,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,19:18:26,4,18.1,AH0,56,21.0474859,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,19:18:29,4,18.1,AH0,55,21.0474859,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,19:18:46,4,18.1,AH0,55,21.0474859,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,19:18:49,4,18.1,AH0,56,21.0474859,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,19:19:06,4,18.1,AH0,56,21.0474859,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,19:19:09,4,18,AH0,54,20.8232,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,19:19:26,4,18.1,AH0,56,21.0474859,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,19:19:29,4,18.1,AH0,55,21.0474859,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,19:19:46,4,18.1,AH0,55,21.0474859,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,19:19:49,4,18,AH0,55,20.8232,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,19:20:06,4,18,AH0,56,20.8232,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,19:20:09,4,18,AH0,55,20.8232,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,19:20:26,4,18,AH0,62,20.8232,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,19:20:29,4,18,AH0,61,20.8232,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,19:20:46,4,18,AH0,62,20.8232,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,19:20:49,4,18,AH0,62,20.8232,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,19:21:06,4,18,AH0,63,20.8232,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,19:21:09,4,18,AH0,63,20.8232,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,19:21:26,4,18,AH0,62,20.8232,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,19:21:29,4,18,AH0,62,20.8232,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,19:21:46,4,18,AH0,62,20.8232,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,19:21:49,4,18,AH0,61,20.8232,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,19:22:06,4,18,AH0,62,20.8232,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,19:22:09,4,18,AH0,61,20.8232,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,19:22:26,4,18,AH0,60,20.8232,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,19:22:29,4,18,AH0,61,20.8232,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,19:22:46,4,18,AH0,61,20.8232,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,19:22:49,4,18,AH0,61,20.8232,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,19:23:06,4,18,AH0,59,20.8232,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,19:23:09,4,18,AH0,59,20.8232,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,19:23:26,4,18,AH0,59,20.8232,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,19:23:29,4,18,AH0,60,20.8232,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,19:23:46,4,18,AH0,59,20.8232,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,19:23:49,4,18,AH0,60,20.8232,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,19:24:06,4,18,AH0,59,20.8232,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,19:24:09,4,18,AH0,60,20.8232,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,19:24:26,4,18,AH0,60,20.8232,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,19:24:29,4,18,AH0,59,20.8232,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,19:24:46,4,18,AH0,60,20.8232,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,19:24:49,4,18,AH0,59,20.8232,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,19:25:06,4,18,AH0,60,20.8232,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,19:25:09,4,18,AH0,60,20.8232,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,19:25:26,4,18,AH0,60,20.8232,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,19:25:29,4,18,AH0,61,20.8232,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,19:25:46,4,18,AH0,62,20.8232,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,19:25:49,4,18,AH0,64,20.8232,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,19:26:06,4,17.9,AH0,63,20.5974241,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,19:26:09,4,17.9,AH0,64,20.5974241,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,19:26:26,4,17.9,AH0,63,20.5974241,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,19:26:29,4,17.9,AH0,63,20.5974241,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,19:26:46,4,17.9,AH0,63,20.5974241,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,19:26:49,4,17.9,AH0,62,20.5974241,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,19:27:06,4,17.9,AH0,61,20.5974241,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,19:27:09,4,17.9,AH0,60,20.5974241,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,19:27:26,4,17.9,AH0,58,20.5974241,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,19:27:30,4,17.9,AH0,58,20.5974241,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,19:27:46,4,17.9,AH0,55,20.5974241,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,19:27:50,4,17.9,AH0,55,20.5974241,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,19:28:06,4,17.9,AH0,55,20.5974241,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,19:28:10,4,17.9,AH0,54,20.5974241,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,19:28:26,4,17.9,AH0,55,20.5974241,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,19:28:30,4,17.9,AH0,55,20.5974241,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,19:28:47,4,17.9,AH0,55,20.5974241,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,19:28:50,4,17.9,AH0,55,20.5974241,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,19:29:07,4,17.9,AH0,55,20.5974241,Day,M,S,A,MYSE
